Starting_point_id,Dropping_point_id,Pickup_datetime,Pickup_time,Pickup_time_min,Distance,Duration,Weekday
4,5,2020-02-27 19:03:51,19:03:51,1143,12231,88,Thursday
4,8,2020-02-27 19:03:51,19:03:51,1143,10084,69,Thursday
5,1,2020-02-27 19:03:52,19:03:52,1143,7792,76,Thursday
5,3,2020-02-27 19:03:52,19:03:52,1143,11087,90,Thursday
5,4,2020-02-27 19:03:52,19:03:52,1143,12350,58,Thursday
5,8,2020-02-27 19:03:53,19:03:53,1143,4631,41,Thursday
8,1,2020-02-27 19:03:53,19:03:53,1143,9345,66,Thursday
8,3,2020-02-27 19:03:53,19:03:53,1143,12060,103,Thursday
8,4,2020-02-27 19:03:53,19:03:53,1143,10778,66,Thursday
8,5,2020-02-27 19:03:54,19:03:54,1143,3473,31,Thursday
1,3,2020-02-27 19:33:54,19:33:54,1173,8815,86,Thursday
1,4,2020-02-27 19:33:55,19:33:55,1173,17145,103,Thursday
1,5,2020-02-27 19:33:55,19:33:55,1173,10200,70,Thursday
1,8,2020-02-27 19:33:56,19:33:56,1173,11809,79,Thursday
3,1,2020-02-27 19:33:56,19:33:56,1173,8086,75,Thursday
3,4,2020-02-27 19:33:57,19:33:57,1173,18892,87,Thursday
3,5,2020-02-27 19:33:57,19:33:57,1173,10230,63,Thursday
3,8,2020-02-27 19:33:57,19:33:57,1173,12620,84,Thursday
4,1,2020-02-27 19:33:58,19:33:58,1173,19184,149,Thursday
4,3,2020-02-27 19:33:58,19:33:58,1173,17618,66,Thursday
4,5,2020-02-27 19:33:58,19:33:58,1173,12231,84,Thursday
4,8,2020-02-27 19:33:59,19:33:59,1173,10084,66,Thursday
5,1,2020-02-27 19:33:59,19:33:59,1173,7645,68,Thursday
5,3,2020-02-27 19:33:59,19:33:59,1173,11027,87,Thursday
5,4,2020-02-27 19:33:59,19:33:59,1173,12350,55,Thursday
5,8,2020-02-27 19:34:00,19:34:00,1174,4631,37,Thursday
8,1,2020-02-27 19:34:00,19:34:00,1174,9567,64,Thursday
8,3,2020-02-27 19:34:01,19:34:01,1174,12560,96,Thursday
8,4,2020-02-27 19:34:01,19:34:01,1174,13589,71,Thursday
8,5,2020-02-27 19:34:01,19:34:01,1174,3473,30,Thursday
1,3,2020-02-27 20:04:01,20:04:01,1204,8815,82,Thursday
1,4,2020-02-27 20:04:02,20:04:02,1204,18895,91,Thursday
1,5,2020-02-27 20:04:02,20:04:02,1204,10200,65,Thursday
1,8,2020-02-27 20:04:03,20:04:03,1204,9971,75,Thursday
3,1,2020-02-27 20:04:04,20:04:04,1204,8086,73,Thursday
3,4,2020-02-27 20:04:04,20:04:04,1204,18892,84,Thursday
3,5,2020-02-27 20:04:04,20:04:04,1204,10226,62,Thursday
3,8,2020-02-27 20:04:04,20:04:04,1204,12620,81,Thursday
4,1,2020-02-27 20:04:05,20:04:05,1204,18553,116,Thursday
4,3,2020-02-27 20:04:05,20:04:05,1204,17618,65,Thursday
4,5,2020-02-27 20:04:06,20:04:06,1204,12231,74,Thursday
4,8,2020-02-27 20:04:06,20:04:06,1204,10084,59,Thursday
5,1,2020-02-27 20:04:06,20:04:06,1204,8792,58,Thursday
5,3,2020-02-27 20:04:07,20:04:07,1204,9795,79,Thursday
5,4,2020-02-27 20:04:07,20:04:07,1204,12350,51,Thursday
5,8,2020-02-27 20:04:07,20:04:07,1204,4631,34,Thursday
8,1,2020-02-27 20:04:08,20:04:08,1204,9567,59,Thursday
8,3,2020-02-27 20:04:08,20:04:08,1204,12060,96,Thursday
8,4,2020-02-27 20:04:08,20:04:08,1204,13589,68,Thursday
8,5,2020-02-27 20:04:08,20:04:08,1204,3473,29,Thursday
1,3,2020-02-27 20:34:08,20:34:08,1234,8815,79,Thursday
1,4,2020-02-27 20:34:09,20:34:09,1234,18158,90,Thursday
1,5,2020-02-27 20:34:10,20:34:10,1234,9463,63,Thursday
1,8,2020-02-27 20:34:10,20:34:10,1234,9971,67,Thursday
3,1,2020-02-27 20:34:11,20:34:11,1234,8086,69,Thursday
3,4,2020-02-27 20:34:11,20:34:11,1234,18892,81,Thursday
3,5,2020-02-27 20:34:12,20:34:12,1234,10226,60,Thursday
3,8,2020-02-27 20:34:12,20:34:12,1234,12620,78,Thursday
4,1,2020-02-27 20:34:13,20:34:13,1234,18553,98,Thursday
4,3,2020-02-27 20:34:13,20:34:13,1234,17618,62,Thursday
4,5,2020-02-27 20:34:13,20:34:13,1234,12231,60,Thursday
4,8,2020-02-27 20:34:14,20:34:14,1234,10084,52,Thursday
5,1,2020-02-27 20:34:14,20:34:14,1234,9920,51,Thursday
5,3,2020-02-27 20:34:14,20:34:14,1234,9795,78,Thursday
5,4,2020-02-27 20:34:15,20:34:15,1234,12350,49,Thursday
5,8,2020-02-27 20:34:15,20:34:15,1234,4631,31,Thursday
8,1,2020-02-27 20:34:15,20:34:15,1234,9282,49,Thursday
8,3,2020-02-27 20:34:15,20:34:15,1234,12060,94,Thursday
8,4,2020-02-27 20:34:15,20:34:15,1234,13589,62,Thursday
8,5,2020-02-27 20:34:16,20:34:16,1234,3473,27,Thursday
1,3,2020-02-28 17:12:34,17:12:34,1032,8815,32,Friday
1,4,2020-02-28 17:12:35,17:12:35,1032,19093,47,Friday
1,5,2020-02-28 17:12:36,17:12:36,1032,10427,38,Friday
1,8,2020-02-28 17:12:36,17:12:36,1032,9971,43,Friday
3,1,2020-02-28 17:12:37,17:12:37,1032,8736,39,Friday
3,4,2020-02-28 17:12:37,17:12:37,1032,18892,37,Friday
3,5,2020-02-28 17:12:38,17:12:38,1032,10226,28,Friday
3,8,2020-02-28 17:12:38,17:12:38,1032,12496,37,Friday
4,1,2020-02-28 17:12:38,17:12:38,1032,20486,66,Friday
4,3,2020-02-28 17:12:39,17:12:39,1032,20170,48,Friday
4,5,2020-02-28 17:12:39,17:12:39,1032,12231,32,Friday
4,8,2020-02-28 17:12:39,17:12:39,1032,10084,32,Friday
5,1,2020-02-28 17:12:39,17:12:39,1032,11711,41,Friday
5,3,2020-02-28 17:12:40,17:12:40,1032,10220,35,Friday
5,4,2020-02-28 17:12:40,17:12:40,1032,12350,26,Friday
5,8,2020-02-28 17:12:40,17:12:40,1032,4631,22,Friday
8,1,2020-02-28 17:12:40,17:12:40,1032,10942,38,Friday
8,3,2020-02-28 17:12:41,17:12:41,1032,12323,39,Friday
8,4,2020-02-28 17:12:41,17:12:41,1032,10778,29,Friday
8,5,2020-02-28 17:12:41,17:12:41,1032,3473,18,Friday
1,3,2020-02-28 17:42:42,17:42:42,1062,8815,35,Friday
1,4,2020-02-28 17:42:43,17:42:43,1062,18315,49,Friday
1,5,2020-02-28 17:42:43,17:42:43,1062,9620,39,Friday
1,8,2020-02-28 17:42:44,17:42:44,1062,9971,46,Friday
3,1,2020-02-28 17:42:45,17:42:45,1062,8736,41,Friday
3,4,2020-02-28 17:42:45,17:42:45,1062,18892,38,Friday
3,5,2020-02-28 17:42:46,17:42:46,1062,10226,28,Friday
3,8,2020-02-28 17:42:48,17:42:48,1062,12496,38,Friday
4,1,2020-02-28 17:42:49,17:42:49,1062,19030,62,Friday
4,3,2020-02-28 17:42:49,17:42:49,1062,18727,49,Friday
4,5,2020-02-28 17:42:50,17:42:50,1062,12231,32,Friday
4,8,2020-02-28 17:42:51,17:42:51,1062,10084,33,Friday
5,1,2020-02-28 17:42:52,17:42:52,1062,11447,42,Friday
5,3,2020-02-28 17:42:52,17:42:52,1062,11087,33,Friday
5,4,2020-02-28 17:42:52,17:42:52,1062,12350,27,Friday
5,8,2020-02-28 17:42:53,17:42:53,1062,4631,23,Friday
8,1,2020-02-28 17:42:53,17:42:53,1062,10223,38,Friday
8,3,2020-02-28 17:42:54,17:42:54,1062,12323,39,Friday
8,4,2020-02-28 17:42:54,17:42:54,1062,10778,29,Friday
8,5,2020-02-28 17:42:54,17:42:54,1062,3473,18,Friday
1,3,2020-02-28 18:12:55,18:12:55,1092,9026,35,Friday
1,4,2020-02-28 18:12:56,18:12:56,1092,19304,51,Friday
1,5,2020-02-28 18:12:56,18:12:56,1092,9620,40,Friday
1,8,2020-02-28 18:12:57,18:12:57,1092,11224,45,Friday
3,1,2020-02-28 18:12:58,18:12:58,1092,8736,45,Friday
3,4,2020-02-28 18:12:58,18:12:58,1092,18892,39,Friday
3,5,2020-02-28 18:12:58,18:12:58,1092,10226,29,Friday
3,8,2020-02-28 18:12:59,18:12:59,1092,12496,39,Friday
4,1,2020-02-28 18:12:59,18:12:59,1092,18553,64,Friday
4,3,2020-02-28 18:12:59,18:12:59,1092,17618,49,Friday
4,5,2020-02-28 18:12:59,18:12:59,1092,12231,31,Friday
4,8,2020-02-28 18:13:00,18:13:00,1093,10084,32,Friday
5,1,2020-02-28 18:13:00,18:13:00,1093,11446,42,Friday
5,3,2020-02-28 18:13:00,18:13:00,1093,11087,34,Friday
5,4,2020-02-28 18:13:01,18:13:01,1093,12350,27,Friday
5,8,2020-02-28 18:13:01,18:13:01,1093,4631,23,Friday
8,1,2020-02-28 18:13:01,18:13:01,1093,10223,43,Friday
8,3,2020-02-28 18:13:01,18:13:01,1093,12264,40,Friday
8,4,2020-02-28 18:13:02,18:13:02,1093,10778,28,Friday
8,5,2020-02-28 18:13:02,18:13:02,1093,3473,18,Friday
1,3,2020-02-28 18:43:02,18:43:02,1123,9026,37,Friday
1,4,2020-02-28 18:43:03,18:43:03,1123,18158,54,Friday
1,5,2020-02-28 18:43:03,18:43:03,1123,9674,40,Friday
1,8,2020-02-28 18:43:04,18:43:04,1123,12348,46,Friday
3,1,2020-02-28 18:43:05,18:43:05,1123,8736,52,Friday
3,4,2020-02-28 18:43:05,18:43:05,1123,18892,39,Friday
3,5,2020-02-28 18:43:05,18:43:05,1123,10226,29,Friday
3,8,2020-02-28 18:43:06,18:43:06,1123,12620,39,Friday
4,1,2020-02-28 18:43:06,18:43:06,1123,19030,56,Friday
4,3,2020-02-28 18:43:06,18:43:06,1123,20170,47,Friday
4,5,2020-02-28 18:43:07,18:43:07,1123,12231,29,Friday
4,8,2020-02-28 18:43:07,18:43:07,1123,10084,32,Friday
5,1,2020-02-28 18:43:07,18:43:07,1123,8776,39,Friday
5,3,2020-02-28 18:43:08,18:43:08,1123,10220,37,Friday
5,4,2020-02-28 18:43:08,18:43:08,1123,12350,27,Friday
5,8,2020-02-28 18:43:08,18:43:08,1123,4631,22,Friday
8,1,2020-02-28 18:43:08,18:43:08,1123,10256,42,Friday
8,3,2020-02-28 18:43:09,18:43:09,1123,12323,41,Friday
8,4,2020-02-28 18:43:09,18:43:09,1123,10778,31,Friday
8,5,2020-02-28 18:43:09,18:43:09,1123,3473,17,Friday
1,3,2020-02-28 19:13:09,19:13:09,1153,9026,46,Friday
1,4,2020-02-28 19:13:10,19:13:10,1153,18158,56,Friday
1,5,2020-02-28 19:13:11,19:13:11,1153,9674,41,Friday
1,8,2020-02-28 19:13:11,19:13:11,1153,9971,49,Friday
3,1,2020-02-28 19:13:12,19:13:12,1153,8736,49,Friday
3,4,2020-02-28 19:13:12,19:13:12,1153,18892,42,Friday
3,5,2020-02-28 19:13:13,19:13:13,1153,10226,32,Friday
3,8,2020-02-28 19:13:13,19:13:13,1153,12620,42,Friday
4,1,2020-02-28 19:13:14,19:13:14,1153,18553,63,Friday
4,3,2020-02-28 19:13:14,19:13:14,1153,17618,48,Friday
4,5,2020-02-28 19:13:14,19:13:14,1153,12231,32,Friday
4,8,2020-02-28 19:13:14,19:13:14,1153,10084,34,Friday
5,1,2020-02-28 19:13:15,19:13:15,1153,8300,41,Friday
5,3,2020-02-28 19:13:15,19:13:15,1153,11087,34,Friday
5,4,2020-02-28 19:13:15,19:13:15,1153,12350,28,Friday
5,8,2020-02-28 19:13:15,19:13:15,1153,4631,21,Friday
8,1,2020-02-28 19:13:16,19:13:16,1153,10223,43,Friday
8,3,2020-02-28 19:13:16,19:13:16,1153,12323,41,Friday
8,4,2020-02-28 19:13:16,19:13:16,1153,10778,30,Friday
8,5,2020-02-28 19:13:16,19:13:16,1153,3473,18,Friday
1,3,2020-02-28 19:43:17,19:43:17,1183,8815,42,Friday
1,4,2020-02-28 19:43:18,19:43:18,1183,18920,54,Friday
1,5,2020-02-28 19:43:18,19:43:18,1183,9463,44,Friday
1,8,2020-02-28 19:43:19,19:43:19,1183,9971,46,Friday
3,1,2020-02-28 19:43:19,19:43:19,1183,10387,58,Friday
3,4,2020-02-28 19:43:20,19:43:20,1183,18892,44,Friday
3,5,2020-02-28 19:43:20,19:43:20,1183,10226,34,Friday
3,8,2020-02-28 19:43:21,19:43:21,1183,12620,46,Friday
4,1,2020-02-28 19:43:21,19:43:21,1183,19044,56,Friday
4,3,2020-02-28 19:43:21,19:43:21,1183,17618,47,Friday
4,5,2020-02-28 19:43:22,19:43:22,1183,12231,31,Friday
4,8,2020-02-28 19:43:22,19:43:22,1183,10084,29,Friday
5,1,2020-02-28 19:43:22,19:43:22,1183,8300,38,Friday
5,3,2020-02-28 19:43:22,19:43:22,1183,10220,38,Friday
5,4,2020-02-28 19:43:23,19:43:23,1183,12350,27,Friday
5,8,2020-02-28 19:43:23,19:43:23,1183,4631,22,Friday
8,1,2020-02-28 19:43:23,19:43:23,1183,10224,40,Friday
8,3,2020-02-28 19:43:23,19:43:23,1183,12323,43,Friday
8,4,2020-02-28 19:43:23,19:43:23,1183,10778,31,Friday
8,5,2020-02-28 19:43:24,19:43:24,1183,3473,18,Friday
1,3,2020-02-28 20:13:24,20:13:24,1213,8815,41,Friday
1,4,2020-02-28 20:13:25,20:13:25,1213,18158,54,Friday
1,5,2020-02-28 20:13:25,20:13:25,1213,9463,40,Friday
1,8,2020-02-28 20:13:26,20:13:26,1213,11072,44,Friday
3,1,2020-02-28 20:13:26,20:13:26,1213,11165,49,Friday
3,4,2020-02-28 20:13:27,20:13:27,1213,18892,46,Friday
3,5,2020-02-28 20:13:27,20:13:27,1213,10226,36,Friday
3,8,2020-02-28 20:13:28,20:13:28,1213,12629,47,Friday
4,1,2020-02-28 20:13:28,20:13:28,1213,18553,53,Friday
4,3,2020-02-28 20:13:29,20:13:29,1213,17618,46,Friday
4,5,2020-02-28 20:13:29,20:13:29,1213,12231,31,Friday
4,8,2020-02-28 20:13:29,20:13:29,1213,10084,30,Friday
5,1,2020-02-28 20:13:30,20:13:30,1213,9218,34,Friday
5,3,2020-02-28 20:13:30,20:13:30,1213,10220,39,Friday
5,4,2020-02-28 20:13:30,20:13:30,1213,12350,28,Friday
5,8,2020-02-28 20:13:31,20:13:31,1213,4631,22,Friday
8,1,2020-02-28 20:13:31,20:13:31,1213,9282,40,Friday
8,3,2020-02-28 20:13:31,20:13:31,1213,12060,45,Friday
8,4,2020-02-28 20:13:31,20:13:31,1213,10778,30,Friday
8,5,2020-02-28 20:13:31,20:13:31,1213,3473,17,Friday
1,3,2020-02-28 20:43:32,20:43:32,1243,8815,42,Friday
1,4,2020-02-28 20:43:32,20:43:32,1243,18158,50,Friday
1,5,2020-02-28 20:43:33,20:43:33,1243,9463,39,Friday
1,8,2020-02-28 20:43:34,20:43:34,1243,9971,41,Friday
3,1,2020-02-28 20:43:34,20:43:34,1243,11165,47,Friday
3,4,2020-02-28 20:43:34,20:43:34,1243,18892,45,Friday
3,5,2020-02-28 20:43:35,20:43:35,1243,10226,37,Friday
3,8,2020-02-28 20:43:35,20:43:35,1243,12629,45,Friday
4,1,2020-02-28 20:43:35,20:43:35,1243,19494,54,Friday
4,3,2020-02-28 20:43:36,20:43:36,1243,17618,44,Friday
4,5,2020-02-28 20:43:36,20:43:36,1243,12254,32,Friday
4,8,2020-02-28 20:43:36,20:43:36,1243,10084,34,Friday
5,1,2020-02-28 20:43:37,20:43:37,1243,9218,33,Friday
5,3,2020-02-28 20:43:37,20:43:37,1243,10220,42,Friday
5,4,2020-02-28 20:43:37,20:43:37,1243,12350,27,Friday
5,8,2020-02-28 20:43:38,20:43:38,1243,4631,21,Friday
8,1,2020-02-28 20:43:38,20:43:38,1243,9282,34,Friday
8,3,2020-02-28 20:43:38,20:43:38,1243,12060,45,Friday
8,4,2020-02-28 20:43:38,20:43:38,1243,10778,27,Friday
8,5,2020-02-28 20:43:39,20:43:39,1243,3473,17,Friday
1,3,2020-02-28 21:13:39,21:13:39,1273,8815,44,Friday
1,4,2020-02-28 21:13:40,21:13:40,1273,18158,47,Friday
1,5,2020-02-28 21:13:40,21:13:40,1273,9463,37,Friday
1,8,2020-02-28 21:13:41,21:13:41,1273,9971,40,Friday
3,1,2020-02-28 21:13:41,21:13:41,1273,8086,47,Friday
3,4,2020-02-28 21:13:42,21:13:42,1273,18892,42,Friday
3,5,2020-02-28 21:13:42,21:13:42,1273,10226,33,Friday
3,8,2020-02-28 21:13:42,21:13:42,1273,12629,41,Friday
4,1,2020-02-28 21:13:43,21:13:43,1273,18553,49,Friday
4,3,2020-02-28 21:13:43,21:13:43,1273,17618,43,Friday
4,5,2020-02-28 21:13:43,21:13:43,1273,12231,31,Friday
4,8,2020-02-28 21:13:44,21:13:44,1273,10084,32,Friday
5,1,2020-02-28 21:13:44,21:13:44,1273,8300,31,Friday
5,3,2020-02-28 21:13:44,21:13:44,1273,11087,35,Friday
5,4,2020-02-28 21:13:44,21:13:44,1273,12350,26,Friday
5,8,2020-02-28 21:13:44,21:13:44,1273,4631,21,Friday
8,1,2020-02-28 21:13:45,21:13:45,1273,9282,31,Friday
8,3,2020-02-28 21:13:45,21:13:45,1273,12323,41,Friday
8,4,2020-02-28 21:13:45,21:13:45,1273,10778,27,Friday
8,5,2020-02-28 21:13:45,21:13:45,1273,3473,17,Friday
1,3,2020-02-28 21:43:46,21:43:46,1303,8815,40,Friday
1,4,2020-02-28 21:43:47,21:43:47,1303,18158,45,Friday
1,5,2020-02-28 21:43:47,21:43:47,1303,9463,34,Friday
1,8,2020-02-28 21:43:48,21:43:48,1303,11072,38,Friday
3,1,2020-02-28 21:43:48,21:43:48,1303,8086,47,Friday
3,4,2020-02-28 21:43:49,21:43:49,1303,17789,45,Friday
3,5,2020-02-28 21:43:49,21:43:49,1303,10226,40,Friday
3,8,2020-02-28 21:43:49,21:43:49,1303,14078,47,Friday
4,1,2020-02-28 21:43:50,21:43:50,1303,18553,46,Friday
4,3,2020-02-28 21:43:51,21:43:51,1303,17618,42,Friday
4,5,2020-02-28 21:43:51,21:43:51,1303,12231,29,Friday
4,8,2020-02-28 21:43:51,21:43:51,1303,10084,30,Friday
5,1,2020-02-28 21:43:51,21:43:51,1303,9218,27,Friday
5,3,2020-02-28 21:43:52,21:43:52,1303,11087,37,Friday
5,4,2020-02-28 21:43:52,21:43:52,1303,12350,26,Friday
5,8,2020-02-28 21:43:52,21:43:52,1303,4631,20,Friday
8,1,2020-02-28 21:43:52,21:43:52,1303,9282,28,Friday
8,3,2020-02-28 21:43:53,21:43:53,1303,12323,41,Friday
8,4,2020-02-28 21:43:53,21:43:53,1303,10778,26,Friday
8,5,2020-02-28 21:43:53,21:43:53,1303,3473,16,Friday
1,3,2020-02-28 22:13:53,22:13:53,1333,8815,42,Friday
1,4,2020-02-28 22:13:54,22:13:54,1333,18158,44,Friday
1,5,2020-02-28 22:13:55,22:13:55,1333,9463,32,Friday
1,8,2020-02-28 22:13:55,22:13:55,1333,9971,37,Friday
3,1,2020-02-28 22:13:56,22:13:56,1333,8086,40,Friday
3,4,2020-02-28 22:13:56,22:13:56,1333,18892,44,Friday
3,5,2020-02-28 22:13:57,22:13:57,1333,10226,33,Friday
3,8,2020-02-28 22:13:57,22:13:57,1333,12624,41,Friday
4,1,2020-02-28 22:13:57,22:13:57,1333,19471,48,Friday
4,3,2020-02-28 22:13:58,22:13:58,1333,17618,42,Friday
4,5,2020-02-28 22:13:58,22:13:58,1333,12231,32,Friday
4,8,2020-02-28 22:13:58,22:13:58,1333,10084,32,Friday
5,1,2020-02-28 22:13:59,22:13:59,1333,9218,26,Friday
5,3,2020-02-28 22:13:59,22:13:59,1333,11321,38,Friday
5,4,2020-02-28 22:13:59,22:13:59,1333,12350,27,Friday
5,8,2020-02-28 22:14:00,22:14:00,1334,4631,19,Friday
8,1,2020-02-28 22:14:00,22:14:00,1334,9282,30,Friday
8,3,2020-02-28 22:14:00,22:14:00,1334,12560,42,Friday
8,4,2020-02-28 22:14:00,22:14:00,1334,10778,26,Friday
8,5,2020-02-28 22:14:00,22:14:00,1334,3473,15,Friday
1,3,2020-02-29 08:10:04,08:10:04,490,8815,27,Saturday
1,4,2020-02-29 08:10:05,08:10:05,490,18702,37,Saturday
1,5,2020-02-29 08:10:06,08:10:06,490,10037,28,Saturday
1,8,2020-02-29 08:10:06,08:10:06,490,9362,29,Saturday
3,1,2020-02-29 08:10:07,08:10:07,490,8086,24,Saturday
3,4,2020-02-29 08:10:07,08:10:07,490,18832,38,Saturday
3,5,2020-02-29 08:10:07,08:10:07,490,10166,28,Saturday
3,8,2020-02-29 08:10:08,08:10:08,490,12496,35,Saturday
4,1,2020-02-29 08:10:08,08:10:08,490,17742,38,Saturday
4,3,2020-02-29 08:10:08,08:10:08,490,20170,42,Saturday
4,5,2020-02-29 08:10:08,08:10:08,490,12231,25,Saturday
4,8,2020-02-29 08:10:09,08:10:09,490,10084,23,Saturday
5,1,2020-02-29 08:10:09,08:10:09,490,8300,26,Saturday
5,3,2020-02-29 08:10:09,08:10:09,490,10220,33,Saturday
5,4,2020-02-29 08:10:09,08:10:09,490,12350,27,Saturday
5,8,2020-02-29 08:10:10,08:10:10,490,4631,20,Saturday
8,1,2020-02-29 08:10:10,08:10:10,490,9282,24,Saturday
8,3,2020-02-29 08:10:10,08:10:10,490,12060,36,Saturday
8,4,2020-02-29 08:10:10,08:10:10,490,10778,27,Saturday
8,5,2020-02-29 08:10:11,08:10:11,490,3473,15,Saturday
1,3,2020-02-29 08:40:11,08:40:11,520,8815,26,Saturday
1,4,2020-02-29 08:40:11,08:40:11,520,18702,39,Saturday
1,5,2020-02-29 08:40:12,08:40:12,520,10037,29,Saturday
1,8,2020-02-29 08:40:13,08:40:13,520,9971,30,Saturday
3,1,2020-02-29 08:40:13,08:40:13,520,8086,23,Saturday
3,4,2020-02-29 08:40:13,08:40:13,520,18828,37,Saturday
3,5,2020-02-29 08:40:13,08:40:13,520,10226,27,Saturday
3,8,2020-02-29 08:40:14,08:40:14,520,12496,35,Saturday
4,1,2020-02-29 08:40:14,08:40:14,520,17742,40,Saturday
4,3,2020-02-29 08:40:15,08:40:15,520,20170,42,Saturday
4,5,2020-02-29 08:40:15,08:40:15,520,12231,25,Saturday
4,8,2020-02-29 08:40:15,08:40:15,520,10084,24,Saturday
5,1,2020-02-29 08:40:16,08:40:16,520,8300,27,Saturday
5,3,2020-02-29 08:40:16,08:40:16,520,10220,33,Saturday
5,4,2020-02-29 08:40:16,08:40:16,520,12350,27,Saturday
5,8,2020-02-29 08:40:16,08:40:16,520,4631,20,Saturday
8,1,2020-02-29 08:40:17,08:40:17,520,9282,26,Saturday
8,3,2020-02-29 08:40:17,08:40:17,520,12060,37,Saturday
8,4,2020-02-29 08:40:17,08:40:17,520,13008,28,Saturday
8,5,2020-02-29 08:40:17,08:40:17,520,3473,15,Saturday
1,3,2020-02-29 09:10:17,09:10:17,550,8815,26,Saturday
1,4,2020-02-29 09:10:18,09:10:18,550,18702,38,Saturday
1,5,2020-02-29 09:10:19,09:10:19,550,10037,29,Saturday
1,8,2020-02-29 09:10:19,09:10:19,550,9971,30,Saturday
3,1,2020-02-29 09:10:20,09:10:20,550,8086,23,Saturday
3,4,2020-02-29 09:10:20,09:10:20,550,18892,37,Saturday
3,5,2020-02-29 09:10:21,09:10:21,550,10226,28,Saturday
3,8,2020-02-29 09:10:21,09:10:21,550,12496,35,Saturday
4,1,2020-02-29 09:10:21,09:10:21,550,17742,41,Saturday
4,3,2020-02-29 09:10:21,09:10:21,550,20170,42,Saturday
4,5,2020-02-29 09:10:22,09:10:22,550,12231,27,Saturday
4,8,2020-02-29 09:10:22,09:10:22,550,10084,23,Saturday
5,1,2020-02-29 09:10:22,09:10:22,550,9218,25,Saturday
5,3,2020-02-29 09:10:22,09:10:22,550,10220,32,Saturday
5,4,2020-02-29 09:10:22,09:10:22,550,12350,28,Saturday
5,8,2020-02-29 09:10:23,09:10:23,550,4631,21,Saturday
8,1,2020-02-29 09:10:23,09:10:23,550,9282,25,Saturday
8,3,2020-02-29 09:10:23,09:10:23,550,12060,37,Saturday
8,4,2020-02-29 09:10:23,09:10:23,550,10778,27,Saturday
8,5,2020-02-29 09:10:24,09:10:24,550,3473,16,Saturday
1,3,2020-02-29 09:40:24,09:40:24,580,8815,29,Saturday
1,4,2020-02-29 09:40:24,09:40:24,580,18158,41,Saturday
1,5,2020-02-29 09:40:25,09:40:25,580,9684,29,Saturday
1,8,2020-02-29 09:40:26,09:40:26,580,9971,30,Saturday
3,1,2020-02-29 09:40:26,09:40:26,580,8086,27,Saturday
3,4,2020-02-29 09:40:26,09:40:26,580,18892,37,Saturday
3,5,2020-02-29 09:40:27,09:40:27,580,10162,27,Saturday
3,8,2020-02-29 09:40:27,09:40:27,580,12496,34,Saturday
4,1,2020-02-29 09:40:27,09:40:27,580,17742,44,Saturday
4,3,2020-02-29 09:40:28,09:40:28,580,20170,44,Saturday
4,5,2020-02-29 09:40:28,09:40:28,580,12231,29,Saturday
4,8,2020-02-29 09:40:28,09:40:28,580,10084,25,Saturday
5,1,2020-02-29 09:40:29,09:40:29,580,9218,26,Saturday
5,3,2020-02-29 09:40:29,09:40:29,580,10220,32,Saturday
5,4,2020-02-29 09:40:29,09:40:29,580,12350,27,Saturday
5,8,2020-02-29 09:40:30,09:40:30,580,4631,20,Saturday
8,1,2020-02-29 09:40:30,09:40:30,580,9282,25,Saturday
8,3,2020-02-29 09:40:30,09:40:30,580,12060,36,Saturday
8,4,2020-02-29 09:40:30,09:40:30,580,10778,26,Saturday
8,5,2020-02-29 09:40:30,09:40:30,580,3473,16,Saturday
1,3,2020-02-29 10:10:31,10:10:31,610,8815,29,Saturday
1,4,2020-02-29 10:10:31,10:10:31,610,18379,42,Saturday
1,5,2020-02-29 10:10:32,10:10:32,610,9684,31,Saturday
1,8,2020-02-29 10:10:33,10:10:33,610,9971,30,Saturday
3,1,2020-02-29 10:10:33,10:10:33,610,8086,28,Saturday
3,4,2020-02-29 10:10:34,10:10:34,610,18892,37,Saturday
3,5,2020-02-29 10:10:34,10:10:34,610,10226,29,Saturday
3,8,2020-02-29 10:10:34,10:10:34,610,12496,36,Saturday
4,1,2020-02-29 10:10:35,10:10:35,610,17742,50,Saturday
4,3,2020-02-29 10:10:35,10:10:35,610,18727,44,Saturday
4,5,2020-02-29 10:10:36,10:10:36,610,12231,32,Saturday
4,8,2020-02-29 10:10:36,10:10:36,610,10084,29,Saturday
5,1,2020-02-29 10:10:36,10:10:36,610,9218,27,Saturday
5,3,2020-02-29 10:10:36,10:10:36,610,10220,34,Saturday
5,4,2020-02-29 10:10:36,10:10:36,610,12350,27,Saturday
5,8,2020-02-29 10:10:37,10:10:37,610,4631,20,Saturday
8,1,2020-02-29 10:10:37,10:10:37,610,9282,26,Saturday
8,3,2020-02-29 10:10:37,10:10:37,610,12060,38,Saturday
8,4,2020-02-29 10:10:38,10:10:38,610,10778,25,Saturday
8,5,2020-02-29 10:10:38,10:10:38,610,3473,16,Saturday
1,3,2020-02-29 10:40:38,10:40:38,640,8815,30,Saturday
1,4,2020-02-29 10:40:39,10:40:39,640,18379,42,Saturday
1,5,2020-02-29 10:40:39,10:40:39,640,10497,31,Saturday
1,8,2020-02-29 10:40:40,10:40:40,640,9971,31,Saturday
3,1,2020-02-29 10:40:40,10:40:40,640,8086,31,Saturday
3,4,2020-02-29 10:40:41,10:40:41,640,18892,37,Saturday
