Starting_locationID,Dropping_locationID,Weekday,Degree,Intercept,Power_1,Power_2,Power_3,Power_4,Power_5,Power_6,Power_7,Power_8,Power_9,Power_10,Power_11,Power_12,Power_13,Power_14,Power_15,Power_16,Power_17,Power_18,Power_19,Power_20
100,88,Tuesday,4,13.419601966343958,0.017779719052498564,4.5834907086881934e-05,-8.013188832283968e-08,2.8754609581082237e-11
100,88,Wednesday,6,12.412149118964507,1.797295887928629e-06,0.0003227028235677427,-1.0783552969178917e-06,1.5116221417731216e-09,-9.79395416301762e-13,2.380643494550445e-16
100,88,Thursday,7,13.61926455776139,9.75066112553099e-12,-2.440338887624434e-09,6.189715352424938e-07,-1.9203908723357907e-09,2.364734756951442e-12,-1.3399084240602341e-15,2.9016989697030346e-19
100,88,Friday,4,15.049131429840415,0.005458959617277198,5.9035865125036435e-05,-7.60003245637981e-08,2.3836587741578317e-11
100,90,Saturday,10,4.924374174093196,9.432971344904103e-36,8.035773246262304e-24,8.98916658020131e-28,3.849413813556576e-27,2.1953217836588705e-24,1.0073631112377113e-21,2.9117099637213996e-19,-6.59705638058017e-22,5.0034841939542e-25,-1.2683717306768586e-28
100,90,Sunday,4,7.046281786030927,-0.033857605125090104,9.701927236505877e-05,-8.712029430128692e-08,2.4312905134508173e-11
100,90,Monday,4,4.633602181599954,-0.02183543605611332,0.00011252869878140322,-1.3771069888936514e-07,4.921468632895341e-11
100,90,Tuesday,5,5.613647598530239,-0.04400386702576489,0.00021039131960014863,-3.045838253660017e-07,1.7578226625766747e-10,-3.5426133907582795e-14
100,90,Wednesday,8,3.786214182525428,2.282570834397594e-17,-1.2407778607797448e-11,3.4080391338684893e-12,6.69396873887292e-10,-2.1541138639943884e-12,2.624978671506722e-15,-1.4289254099708419e-18,2.922711270821749e-22
100,90,Thursday,6,4.768386953831422,-8.412758343991343e-07,-0.00015006838431882663,7.920452028807965e-07,-1.3383593610296502e-09,9.30095877790145e-13,-2.3090418526409076e-16
100,90,Friday,8,3.6036991103257847,1.83360767791874e-17,1.0765670170030347e-11,2.6708744175329966e-12,5.204812702587537e-10,-1.579847755179697e-12,1.8003968344996835e-15,-9.075522945541836e-19,1.7015993698218267e-22
100,95,Monday,20,29.015014060979198,-3.502499411248129e-97,-1.4899841259880062e-53,-1.652984466740367e-58,-2.720158733264687e-62,-4.7477838728798994e-66,-8.786328301733556e-82,-6.144391826817488e-79,-6.158952445123559e-76,-6.025212289459689e-73,-5.722524022058489e-70,-5.238060659331925e-67,-4.5726269685511146e-64,-3.747619814683543e-61,-2.8123043277674832e-58,-1.8493407033410002e-55,-9.743176656148969e-53,-3.2129074931905594e-50,6.856279132908226e-53,-4.892335358175154e-56,1.1670661099570096e-59
100,95,Tuesday,9,22.249516252307057,2.0144345712979513e-29,7.705089258363072e-20,8.519590532652293e-24,5.553841895960537e-21,2.514889636668559e-18,7.193151571667997e-16,-1.6963220334619398e-18,1.3352327537151549e-21,-3.501567737743555e-25
100,95,Wednesday,14,24.300822664501315,4.410873421939147e-59,-1.092278387848426e-34,-1.3420231799543828e-38,-1.0276729313953824e-42,4.535310527862352e-55,2.3588391074012e-44,1.815544296917917e-41,1.2882337823999e-38,8.057834776928045e-36,4.058988105715158e-33,1.2855111255687054e-30,-2.891177926741104e-33,2.1643575451355177e-36,-5.392968734530904e-40
100,95,Thursday,6,27.32359025921428,-3.4599716068327973e-06,-0.0005803237177411099,2.4434533769648813e-06,-3.507375724619422e-09,2.1297690785649622e-12,-4.709063296328584e-16
100,95,Friday,12,23.418014149747826,5.854086970735537e-47,-1.430435218641356e-28,-5.090807455524401e-33,1.825311290614722e-36,2.820025588111114e-35,1.9484640161419278e-32,1.1871815177434883e-29,5.828996028574247e-27,1.800672588402778e-24,-4.0963716013334145e-27,3.10014375927565e-30,-7.803455810954043e-34
100,97,Thursday,7,25.759109095543018,-3.3648147037111476e-11,-2.839687381981071e-08,-2.071877975164331e-06,8.773810322980388e-09,-1.2885497517836811e-11,8.018681955329138e-15,-1.810761654470446e-18
100,107,Saturday,6,9.42082238863206,-7.335545003985815e-07,-0.0001238477669458901,5.550966725138576e-07,-8.412392734736079e-10,5.435995682658045e-13,-1.2891670682350854e-16
100,107,Sunday,13,9.707499639039723,8.643123086216058e-54,-4.991923853193464e-32,-1.9867967248238622e-36,-2.3268473418959567e-41,5.6340873438601375e-42,4.237065907070574e-39,2.920402716610559e-36,1.7673178306172375e-33,8.592266683574451e-31,2.622813546686833e-28,-5.941067518307828e-31,4.482476698591398e-34,-1.1264776449511441e-37
100,107,Monday,5,12.289324514400048,-0.11405289552715489,0.0005297332086655215,-8.36134475530681e-07,5.520523846936312e-10,-1.3183355047148185e-13
100,107,Tuesday,5,10.523016298510093,-0.08873623746726333,0.0004468748554448505,-7.067095899957541e-07,4.5755658300519135e-10,-1.0636637615919279e-13
100,107,Wednesday,6,7.1156161493609975,-3.5734124224301794e-07,-6.59771267112202e-05,5.287585351851204e-07,-9.76369626149284e-10,6.907777049378287e-13,-1.7051554985348834e-16
100,107,Thursday,5,11.832717571918899,-0.11210958781163585,0.0005305220033799895,-8.271384114185854e-07,5.362076731310636e-10,-1.2551662597695907e-13
100,107,Friday,6,8.576488438194831,-7.43207065603183e-07,-0.00013537293672992229,7.681163906643689e-07,-1.3167090830208832e-09,9.15971266151525e-13,-2.268730106002747e-16
100,112,Saturday,3,25.143107175315716,-0.028206279073784177,5.4098944763053397e-05,-2.458599201633233e-08
100,112,Sunday,4,23.155422401628716,-0.0876975604560533,0.00027821347361921614,-2.6552970993480893e-07,7.921466541825929e-11
100,112,Monday,9,19.7806381619196,8.540265938417286e-30,-4.813086582399245e-23,2.976553071474618e-24,2.341507878686028e-21,1.0672498368276343e-18,3.0767666737569737e-16,-6.978020324687917e-19,5.27451577580305e-22,-1.3264405209130316e-25
100,112,Tuesday,9,18.99685684733939,3.080809602711222e-29,-2.617012671506584e-20,1.8768215213143025e-23,8.573662301163928e-21,3.9160253008187086e-18,1.128991160528971e-15,-2.637710230347281e-18,2.0522830891985753e-21,-5.313447483614994e-25
100,112,Wednesday,7,18.483154867754273,-1.1681650756112477e-11,-2.790565897234867e-08,-8.769157453576594e-07,3.869120338233493e-09,-5.799470863770571e-12,3.648691479844852e-15,-8.286636180960272e-19
100,112,Thursday,8,19.875262462528465,1.0159520753479145e-23,-2.4442999305897913e-17,3.817849996665298e-18,1.6761035428200272e-15,4.647626474775889e-13,-1.0471624444692404e-15,7.919540770504231e-19,-2.004844662025774e-22
100,112,Friday,4,28.809702629143047,-0.14321774719050237,0.0004849854413423473,-5.102648195330965e-07,1.6949437726983574e-10
100,113,Saturday,6,10.03288315826227,-7.090817575543184e-07,-0.00012121135071610347,5.289709695623323e-07,-7.783988845162194e-10,4.94580863868627e-13,-1.1695405342334672e-16
100,113,Sunday,4,13.447677474760175,-0.06375469373036993,0.00018484849085758864,-1.687102595370913e-07,4.819282699533375e-11
100,113,Monday,6,5.915385888732294,3.17096788589974e-07,5.9979179966754663e-05,-1.5273384702880719e-09,-1.8226438665786283e-10,1.8405229653095935e-13,-5.3252192965391075e-17
100,113,Tuesday,6,6.65702790397053,3.017156939574766e-08,5.690645756222064e-06,2.655312402631875e-07,-6.225428701900667e-10,4.859338822707554e-13,-1.273558891985282e-16
100,113,Wednesday,6,8.280710829916265,-4.6652455386847693e-07,-8.513521733551816e-05,6.063153788491368e-07,-1.0990844719017242e-09,7.785150723625635e-13,-1.9385195525055406e-16
100,113,Thursday,5,11.409194500111797,-0.12120652931167518,0.0005980025706618618,-9.68741575558e-07,6.558899151353846e-10,-1.6077664554196694e-13
100,113,Friday,8,7.612949441286421,3.8436390242366055e-17,1.9002626452608984e-11,5.724613327087471e-12,1.1233499746973667e-09,-3.5912408612083244e-12,4.3198644164082255e-15,-2.3041871894535205e-18,4.585172651665517e-22
100,114,Saturday,6,14.006515248106052,-1.4962965240073578e-06,-0.0002546197430184768,1.0117282454741064e-06,-1.4587735713194698e-09,9.267193563671757e-13,-2.1988183940678318e-16
100,114,Sunday,16,13.10797785118242,4.934988838890545e-72,-9.1954257589586e-41,1.9431426311900653e-45,-1.3126887196280894e-49,-4.176194859519033e-53,6.904026780852271e-57,4.142810322525077e-54,3.422398912748712e-51,2.6547292082257296e-48,1.8871000360876417e-45,1.176987801889885e-42,5.8903631550898055e-40,1.8482050976262237e-37,-4.1275195977351885e-40,3.066363718021528e-43,-7.580396605001998e-47
100,114,Monday,7,5.67089112772045,8.50015543510627e-12,-2.2146646575568903e-08,5.425775977769138e-07,-1.5483449692957375e-09,1.6945507019011445e-12,-8.332292150356629e-16,1.5406665795788814e-19
100,114,Tuesday,8,8.710149420979599,3.5652762707273486e-17,1.2774350450747396e-10,5.2479464201872774e-12,1.0302744122633415e-09,-3.26992123928797e-12,3.94803039807985e-15,-2.1341125977153573e-18,4.336478935437297e-22
100,114,Wednesday,5,12.148321271265914,-0.06377262783797369,0.0003463255111269883,-5.472499159644288e-07,3.554504470157087e-10,-8.438327302336526e-14
100,114,Thursday,8,10.377529373397689,2.3994334881885048e-17,-2.9536756317677917e-11,3.782589870587904e-12,7.591604887019664e-10,-2.291586845726173e-12,2.6277473576138463e-15,-1.3460299511969317e-18,2.584717230350048e-22
100,114,Friday,8,9.944576876527286,2.307986343686837e-17,-3.482645893078051e-12,3.3461157458482394e-12,6.552776724071513e-10,-1.910228450127419e-12,2.0950923806073044e-15,-1.0154530201587992e-18,1.8231328674693e-22
100,116,Saturday,20,20.42425361836739,3.577394599433587e-96,-1.4545471275998952e-52,2.9566590985123944e-57,1.9729831546666683e-61,6.91802745430758e-92,8.007297762979713e-81,4.788433442150769e-78,4.650167709712912e-75,4.418373054966709e-72,4.085230843989365e-69,3.6480958369110155e-66,3.112943113294876e-63,2.4982287535015635e-60,1.8386384196186183e-57,1.1874782054212902e-54,6.15232853249243e-52,1.9974116865464236e-49,-4.421985746576845e-52,3.2626151583635177e-55,-8.021704789748802e-59
100,116,Sunday,3,20.23582143481233,-0.01712411366556672,4.333247853764654e-05,-2.299384454368913e-08
100,116,Monday,3,18.67193748862004,-0.0028292227826436024,2.394006195565637e-05,-1.5596547553329598e-08
100,116,Tuesday,14,19.295879083560806,1.5881917971114305e-59,6.053210394948017e-35,-6.086335669763334e-39,3.1909806450966672e-43,4.485796694941059e-55,9.757952711593737e-45,7.483294085196492e-42,5.2721441194026726e-39,3.265920821488491e-36,1.6262390436808154e-33,5.08430462860047e-31,-1.1338976894895956e-33,8.422518573681389e-37,-2.0836240645562613e-40
100,116,Wednesday,10,17.465508572363557,2.2173043444654605e-35,-2.78186088598816e-23,1.0548519288238956e-27,9.039424586603179e-27,5.255223349728416e-24,2.4640620996055218e-21,7.283497571960732e-19,-1.6149743698945864e-21,1.194891240441662e-24,-2.94866424682091e-28
100,116,Thursday,12,18.284322901857557,3.5067374613694707e-47,1.8883757339836157e-28,-6.898146413675676e-33,1.4861254502913958e-37,1.5546527015147864e-35,1.0531606918552633e-32,6.2944942334983034e-30,3.0334497402826754e-27,9.20405951996956e-25,-2.0687417990114957e-27,1.5494562370895922e-30,-3.866034482166153e-34
100,116,Friday,11,19.684037416685417,4.2217635216287217e-41,1.2455055027937796e-25,-4.982950071915706e-30,2.0692686594007105e-32,1.348321080176572e-29,7.879101417324345e-27,3.7169312524214076e-24,1.1054412332708206e-21,-2.48796777225611e-24,1.8652263357445286e-27,-4.657052661147395e-31
100,125,Saturday,9,11.062070243557637,4.237111529674501e-30,-6.4646050370708976e-21,1.752009830785785e-24,1.2147550230398706e-21,5.4687626527468125e-19,1.5496887039253432e-16,-3.2210798188861523e-19,2.2936557720338165e-22,-5.58325916253768e-26
100,125,Sunday,4,15.177027896099315,-0.07069163948040226,0.0002008092986959254,-1.7884977889091085e-07,4.9379520116670034e-11
100,125,Monday,4,12.048883978458415,-0.03627813932511079,0.00014918275926490855,-1.64913914335924e-07,5.472446883565279e-11
100,125,Tuesday,10,15.36421324253835,5.5891276464990124e-36,-2.8354914427660674e-24,1.0208357075664571e-28,3.2909654178510184e-27,1.946681930710548e-24,9.135348782762824e-22,2.6778162592146845e-19,-6.518995914724342e-22,5.234643599199737e-25,-1.3906556449399766e-28
100,125,Wednesday,5,13.894496549018022,-0.16811850500476297,0.0008165957864760866,-1.3522772428407903e-06,9.504074005022033e-10,-2.432990492262227e-13
100,125,Thursday,5,16.369279332320087,-0.14211218570847223,0.0006527669556643092,-1.0539342726783093e-06,7.236839812430179e-10,-1.8080966381067646e-13
100,125,Friday,6,9.82823399685715,-2.6232349339164003e-07,-4.6651144123476016e-05,3.609454814359952e-07,-6.424797124129679e-10,4.4482184816246363e-13,-1.0866634476200163e-16
100,127,Thursday,13,20.763123786410375,1.809789677634912e-53,6.974313127139054e-32,-1.855158273211618e-36,-3.003861923834447e-40,1.0420495275937109e-41,7.777622371824087e-39,5.335728855723163e-36,3.227135518374838e-33,1.573040385621476e-30,4.826101460435315e-28,-1.0685093932327923e-30,7.889620607190029e-34,-1.942049530971643e-37
100,129,Saturday,11,26.946452823715525,4.936436569916881e-41,-7.319009465648511e-26,-1.997373111032491e-30,1.9325966159474186e-32,1.182936609377737e-29,6.418412060734913e-27,2.8295753440434134e-24,7.908994865225946e-22,-1.8547052113518116e-24,1.4503313195391646e-27,-3.7787252245900766e-31
100,129,Sunday,8,25.657875997788423,-2.9058858552103894e-17,-4.5039149428766166e-12,-3.724569533773472e-12,-6.824677944521037e-10,2.670522895676643e-12,-3.73243507735696e-15,2.2590159035783427e-18,-5.052928336735531e-22
100,129,Monday,5,31.168303583566097,-0.20155281317776075,0.0011424592967045344,-2.008860738215768e-06,1.4310169247287844e-09,-3.6205129788310946e-13
100,129,Tuesday,4,31.2843440106389,-0.10304765033293282,0.0003745576236799795,-4.099581633262404e-07,1.391546342270427e-10
100,129,Wednesday,5,33.89149986758282,-0.1637602504347126,0.0006831077607033686,-9.796123415987073e-07,5.792423632565396e-10,-1.2077512363406155e-13
100,129,Thursday,5,26.484618611744423,-0.05745886134403315,0.0002893826665499808,-3.9350662001266987e-07,2.1366237770339726e-10,-4.202396723215858e-14
100,129,Friday,5,33.84210898057189,-0.16569702189240526,0.0007872207489415588,-1.1776152322580077e-06,7.029452393338551e-10,-1.4563735441611767e-13
100,132,Saturday,5,19.549087912637575,0.18816571603558255,-0.000978323378085345,1.954821431020422e-06,-1.5665014939894703e-09,4.3269521711291317e-13
100,132,Sunday,10,26.67876029497777,4.0102745190464564e-35,8.124761190690994e-23,-5.250544957245364e-28,1.9684905952025046e-26,1.0914646078747402e-23,4.817259939394899e-21,1.331417070670207e-18,-2.994132230621141e-21,2.2531870451181222e-24,-5.667683495556256e-28
100,132,Monday,7,8.065075627109238,5.061172875884986e-11,-3.2453530600224775e-08,3.5888976306414828e-06,-1.4442683351835375e-08,2.2278849543661072e-11,-1.5202342239509097e-14,3.831847780368741e-18
100,132,Tuesday,12,32.43749164330571,7.490699760645601e-47,1.2216345293664855e-28,6.904205180360459e-33,-2.499780859505678e-36,4.502731953268779e-35,2.9724344641877494e-32,1.7155789245745685e-29,7.942415837920886e-27,2.3081631776665816e-24,-5.22404796776226e-27,3.9391448260219956e-30,-9.893497582842047e-34
100,132,Wednesday,7,16.204908205936484,3.153116452733603e-11,-1.1369011254829504e-08,2.5551784103077833e-06,-1.0364704970870174e-08,1.616221101353412e-11,-1.1087418366657793e-14,2.7901054756884878e-18
100,132,Thursday,7,18.367946555442998,2.773069359242494e-11,-1.1624328085073307e-08,2.416335103221703e-06,-9.804738803997635e-09,1.5305263012210006e-11,-1.0505247720974609e-14,2.643353574025064e-18
100,132,Friday,12,37.42915731542687,1.1795876773538465e-46,-2.221893985161668e-28,2.1838122227216159e-32,9.438308815521935e-37,6.398831304407006e-35,4.1169325404240355e-32,2.3176090727738544e-29,1.0473422118115489e-26,2.97323800742685e-24,-6.901919943178399e-27,5.3348959624190525e-30,-1.3729772166058058e-33
100,137,Saturday,5,9.5766898091183,-0.02694181542422425,8.524559473672488e-05,-7.837528334687334e-08,2.524780895211586e-11,-1.8903553223041265e-15
100,137,Sunday,3,9.67175283599238,-0.019439103540835584,4.75751407299692e-05,-2.494152035256038e-08
100,137,Monday,6,6.755373124165892,-3.7258894736353455e-07,-6.706537090923056e-05,5.235734495424503e-07,-9.725064509829696e-10,6.943645424706009e-13,-1.7298163417480601e-16
100,137,Tuesday,6,8.242376705103128,-9.176033045604845e-07,-0.00016430535538084718,9.454217336331133e-07,-1.6158596696445706e-09,1.1111741766169848e-12,-2.7107505509148347e-16
100,137,Wednesday,6,6.930613775414184,-5.062747742262918e-07,-9.180613302803667e-05,6.321886544006657e-07,-1.1138715480793506e-09,7.65348079046972e-13,-1.8458706815232606e-16
100,137,Thursday,5,11.061209906773938,-0.11191872715982118,0.0005341866774836915,-8.207108343542926e-07,5.21453558396413e-10,-1.1963362869808025e-13
100,137,Friday,8,7.025317301937106,3.3169434521216763e-17,-3.5248461101396825e-11,4.306361244962158e-12,8.145523353630727e-10,-2.505615574790103e-12,2.9286244234880923e-15,-1.5337140532257093e-18,3.026683993108741e-22
100,138,Saturday,5,54.218579297176326,-0.2909504606217119,0.0009704960283675813,-1.4789167475488824e-06,1.0810938042442304e-09,-3.030930909874292e-13
100,138,Sunday,4,17.061518426464822,0.03572137329619773,-0.00010701970997514332,1.5570533742998458e-07,-6.94957230999012e-11
100,138,Monday,7,13.044460180254191,2.1338799032139598e-11,5.244103827795632e-08,1.7092963690469978e-06,-6.455711431352231e-09,9.352722323312785e-12,-6.0236239464022996e-15,1.4389532698439508e-18
100,138,Tuesday,8,17.896163869710826,6.824457973637703e-17,3.857222056390663e-12,1.3128004282982265e-11,2.5895407181309573e-09,-9.9746648262386e-12,1.4575109813940585e-14,-9.437732991141347e-18,2.2673327224274723e-21
100,138,Wednesday,8,17.858512841090636,7.428960533899617e-17,-1.349123886630042e-11,1.423107588352558e-11,2.8136747593065124e-09,-1.0888591175770268e-11,1.599166582565131e-14,-1.0397564519299264e-17,2.5037888364445807e-21
100,138,Thursday,8,15.159263975057506,1.0841623907717601e-16,7.59965797427777e-11,2.0530015437556192e-11,4.016816087213838e-09,-1.5971631119428837e-11,2.393223837510554e-14,-1.5781780390175347e-17,3.840871325207118e-21
100,138,Friday,7,8.030286265854777,3.021371269667196e-11,-2.0309913602424553e-08,2.4407730636643125e-06,-9.855417727309696e-09,1.533632552403029e-11,-1.0590889346293382e-14,2.705180513117253e-18
100,140,Saturday,7,12.426670059646002,-5.43912215366347e-12,-4.870020571306553e-09,-2.8539985417955563e-07,1.2045434558003291e-09,-1.7361324290348422e-12,1.059079689869029e-15,-2.3512539583298257e-19
